diff_id,primary_votes,plurality_primary,primary_entropy_bits,primary_entropy_norm,primary_disagreement_fraction,multilabel_jaccard_distance
6316ab33bf141c639956c4e1d02cadaab4895ff6:CLAUDE.md,System Overview|System Overview|System Overview,System Overview,0.0,0.0,0.0,0.5
63713e29fe14b21960fb6eb59c0c6993900b84fb:AGENTS.md,Security|Security|Security,Security,0.0,0.0,0.0,0.33333333333333337
639b730e1c02f5ab6f57f56d625369a642be3ccd:AGENTS.md,Development Process|Build and Run|Development Process,Development Process,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5
63dd50254a778f0ba6a57c683dc42435a93a172d:CLAUDE.md,DevOps|DevOps|DevOps,DevOps,0.0,0.0,0.0,0.5
6409985566a33e3a31a299baf7cf1ae6ac55318b:AGENTS.md,Project Management|Project Management|Project Management,Project Management,0.0,0.0,0.0,0.36111111111111116
64840b8a15b03c02e85a2812b69e0021e5101952:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
64da7911f8eb1d332cde9a04200972ac6db4746d:CLAUDE.md,AI Integration|AI Integration|Architecture,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.36111111111111116
65b891574e80431056c646f6da24214cc5050db2:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.33333333333333337
65c1c0d041e3bfa9e0d834c57fab434ddab82aed:AGENTS.md,Conf.&Env.|Build and Run|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
65f91f46d3e8ef96b9d52479c42117da315833cc:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.33333333333333337
65f972f0a9a157555ed32f3f141fb27311e40df8:CLAUDE.md,Development Process|Development Process|Development Process,Development Process,0.0,0.0,0.0,0.0
664d6c2e37d5fa9e4fb25d1b4369f9c59a67c1b0:CLAUDE.md,Maintenance|Maintenance|Maintenance,Maintenance,0.0,0.0,0.0,0.33333333333333337
66865d74588368da1dedf55bb79185e4c9a33a81:AGENTS.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.0
66f17387416c10ca66d8ae7a50b305bf5b4701bb:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
673500d58f37d358960575bfdd52581e082c8179:AGENTS.md,Maintenance|AI Integration|System Overview,AI Integration,1.584962500721156,1.0,0.6666666666666667,1.0
674dedf433bdfdba046b87661f6491fb30cd87a7:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.0
675c7faafacf42ab4650c3f3462726948eb77412:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.5555555555555556
676f5dce41ed31bf9526d8028ed8b7308a45ed9d:AGENTS.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.44444444444444453
67f45d088825ac720c2cd7913801d09ee578f38b:CLAUDE.md,Project Management|AI Integration|AI Integration,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.22222222222222232
6846af16151fb17a9b4fe67b48eeb0058fcc099e:CLAUDE.md,Project Management|Development Process|Project Management,Project Management,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6666666666666667
68b3400a069a114105278806a9a8a62bf79eb111:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.0
68d3a6d90e6a2751007f764dbf90bde277231985:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.22222222222222232
68f3106c2a18e8fec0add54d60b8810d67ae8509:AGENTS.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.0
693c80f4fa5462e4e069de2f0b8c8c6e3bc07999:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
698675a8d11600a71a4f3c1739e2af64fe2e1aec:CLAUDE.md,AI Integration|AI Integration|Build and Run,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
69d0e545a56cab731ae04507c4ad03f283d6ed24:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.33333333333333337
6a2460df741c46e559fc087217920ce36fad3c55:CLAUDE.md,System Overview|System Overview|System Overview,System Overview,0.0,0.0,0.0,0.33333333333333337
6a278d4f7f3ebbd1f4fe670005c9ee5392b53042:AGENTS.md,AI Integration|Architecture|Architecture,Architecture,0.9182958340544896,0.579380164285695,0.33333333333333337,0.7222222222222223
6a41582d568c18359b1a35e63d132094c4c46f7f:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.33333333333333337
6a8a75609288427c9d52a3972e3caac9f095433c:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.33333333333333337
6a99ea0507c805c10a6dfb5d8519ced05661747b:CLAUDE.md,AI Integration|Conf.&Env.|AI Integration,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.8055555555555556
6aecce0cde30109e4a56f558b2fea95d9f66ab1f:AGENTS.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.33333333333333337
6affe23fc679d384d407d147873580fc6198bb04:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.22222222222222232
6b6258a568887bc3206ff8108e79fdc29adf50e6:CLAUDE.md,System Overview|Project Management|Project Management,Project Management,0.9182958340544896,0.579380164285695,0.33333333333333337,0.0
6b845d12c7eecbbfa011fb747db01ddf01ce8bb7:CLAUDE.md,Documentation|Documentation|Documentation,Documentation,0.0,0.0,0.0,0.0
6be5b8cef0e6506501fc00939b539f3f347f4c7f:CLAUDE.md,AI Integration|AI Integration|Build and Run,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.30158730158730174
6c13f88c65fb7e28ca33e60215daaca2fea2c9a2:CLAUDE.md,System Overview|System Overview|System Overview,System Overview,0.0,0.0,0.0,0.5555555555555556
6c4e9cd9502b6c3b57128c8e8ccd60930eb0638d:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
6c547fb2fb0d83a44239deee7d7af068225b436d:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
6d2e8fef15b64dc5559aa06a0555e4d385e84874:CLAUDE.md,Documentation|Documentation|Documentation,Documentation,0.0,0.0,0.0,0.0
6dac283ca2652df2e410bcfb5d5e53e2f869523c:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.33333333333333337
6df8b6d72f423cc052d7ee4c894ae7fa4cfab78c:CLAUDE.md,Project Management|Documentation|System Overview,Documentation,1.584962500721156,1.0,0.6666666666666667,0.8333333333333334
6e745180062bfde93c20f2d35a01fb24c6ebae95:AGENTS.md,Development Process|Build and Run|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.7222222222222223
6e8f743d0ee5fa476c6b5bd622eb9cc6a0d60b11:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.5
6e9029f1e07a378fe5ecd2c086c84e1c35fe274f:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.33333333333333337
6ebd512586e1e06be5b97bcd735fbd78327f9190:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.5555555555555556
6f7ecdfff629b3515e12d50bd2860de806e710da:CLAUDE.md,Impl. Details|Documentation|Architecture,Architecture,1.584962500721156,1.0,0.6666666666666667,0.3206349206349207
6f86ee84b254b1cf416028689d3afb4cc67b5f69:CLAUDE.md,Build and Run|Project Management|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6666666666666667
6f87acc9f21f9d9ae1aecd518ec95a8de4c15064:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.5333333333333334
701ec7775bb06ad2060eae15ac31460af24b0e5c:AGENTS.md,Documentation|Documentation|Documentation,Documentation,0.0,0.0,0.0,0.0
7051c1cf2e75bb11285327fd243a05bf2e4c1863:AGENTS.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.5
706fc1bd7e6340db920dd8a2e9f57c12ac4b4d88:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.33333333333333337
709316f7fd732f63591e060ef2bbee220ab75273:CLAUDE.md,Development Process|Development Process|Development Process,Development Process,0.0,0.0,0.0,0.0
71f4a3d76fc79ecf6fbd268f8540aeae9f9535a2:CLAUDE.md,Build and Run|Build and Run|AI Integration,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6666666666666667
728a4647e3e36cb6f8bc098471f450c5887c84be:AGENTS.md,Development Process|Build and Run|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.7222222222222223
72a1223e2eb42cf290fbc5feb90dc8191bdb3fcd:AGENTS.md,Impl. Details|Impl. Details|Conf.&Env.,Impl. Details,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5555555555555556
72f3bc7e82cd121bb4ea0c1501bd00479cdbc638:CLAUDE.md,Development Process|Build and Run|Development Process,Development Process,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
72f7e251fdc835ea6cdd215b442ca3eb2a8d6fe1:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.44444444444444453
7344da0b82be00e545f79dfdbaa9238ed290023d:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.5555555555555556
73c1f1817c02b16d4701b644e25b36c6571e3ed1:AGENTS.md,Conf.&Env.|Build and Run|Conf.&Env.,Conf.&Env.,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
7414fe0b17aa1808ed7dbbea9296a0e4007fd219:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.0
74c596d07b798cd0dc7f415aecaa59e0e2f5a8f6:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.47619047619047616
7527d9eb03e628cc5c4d68d75fc1ba8435e3cc6e:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.33333333333333337
759c89567fb74a1f98bbb13d347fc138e1cb25f6:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.22222222222222232
75cd9e6d5ebb40d0bc98a7c505d8bd7c564a3780:CLAUDE.md,Testing|AI Integration|Testing,Testing,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
76296576cc301be73a5c0746ea6ae9c6414a1eed:CLAUDE.md,AI Integration|AI Integration|Development Process,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.38888888888888895
7709ff6d8c57b9607350b2ac7d083c39592ae395:AGENTS.md,Security|Security|Build and Run,Security,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
77f2a41465c92d22bfce8ec04a873c403903445c:CLAUDE.md,Documentation|Documentation|Documentation,Documentation,0.0,0.0,0.0,0.0
7871395b2265780f5da504cc98e8911fd09ad383:CLAUDE.md,Conf.&Env.|Testing|Testing,Testing,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6666666666666667
78741d4b749244034921851723027b29d21e9e5d:CLAUDE.md,Testing|Testing|AI Integration,Testing,0.9182958340544896,0.579380164285695,0.33333333333333337,0.22222222222222232
78989b3750e9105d121dfdd09a71e2f66fd3b1b3:CLAUDE.md,Build and Run|Build and Run|Debugging,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.7777777777777778
78dd3d167b70c75c9f31975aedf3a948d88456a0:CLAUDE.md,DevOps|DevOps|DevOps,DevOps,0.0,0.0,0.0,0.47777777777777775
78e2eebd29459c6ac1e61cafcfb77080d794fda4:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
798f1fbfcf24378757d65cf7ff297277fc7962e5:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.33333333333333337
7991f587680a10646e027b8592493d840c4f0334:CLAUDE.md,Conf.&Env.|Build and Run|Conf.&Env.,Conf.&Env.,0.9182958340544896,0.579380164285695,0.33333333333333337,0.36111111111111116
79ea77a61b911122bb7134378d624e654acaa1c9:CLAUDE.md,Project Management|Development Process|Development Process,Development Process,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6666666666666667
7a78dc4ccc44a65f626d7d279351c2aa759a49fa:CLAUDE.md,UI/UX|Documentation|System Overview,Documentation,1.584962500721156,1.0,0.6666666666666667,0.6944444444444444
7ad92c9caf49e9c338a7dab841b13ca1f30d4fc7:CLAUDE.md,System Overview|Project Management|System Overview,System Overview,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6666666666666667
7b0878a0a4d021f88ec308758e185a94308fee4e:CLAUDE.md,System Overview|System Overview|System Overview,System Overview,0.0,0.0,0.0,0.0
7b0ad6dd1d9460b3383bcc83efec8d930f932192:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.33333333333333337
7bb5b04b2969a18c6dff4ca2023b1829c95fd0be:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
7bc0039d6bd4aa39e49404f305248c131d124664:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
7be2d81baf96bc7fb168c2a79373fe4bb390dfb3:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
7be5bcd2ae08f05818631485718b55f4bf54fcb2:AGENTS.md,Conf.&Env.|Build and Run|Conf.&Env.,Conf.&Env.,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5
7cf61cf65fcb5ec170273eab87eeacb43f045dd7:AGENTS.md,Documentation|Documentation|Documentation,Documentation,0.0,0.0,0.0,0.0
7d435a7b1e599563a21b8c91b4b6395b8a94108b:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.33333333333333337
7d6d7b0ab4c65203082276f925581ca4923c6ade:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.0
7e328889620edd5cf61c2461e7279e9b7283f6e6:AGENTS.md,Conf.&Env.|Build and Run|Conf.&Env.,Conf.&Env.,0.9182958340544896,0.579380164285695,0.33333333333333337,0.22222222222222232
7e6ac4871800cb6135241351da2bec9d6f0596da:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.0
7ee531f699ec593925ce41eaac85a00aadbc648a:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.44444444444444453
7eebc2ba83292d2959fc5f383912cf158f194017:AGENTS.md,DevOps|DevOps|Build and Run,DevOps,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5
7f248b0979cf7baed07193f6831e7df77026a932:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.0
7f59211d7f437a2716a097b3b3baef69aff67017:CLAUDE.md,Maintenance|Impl. Details|Maintenance,Maintenance,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5
7ffff2b2d3440fdb4452542c1b9f2ba193c8dd67:CLAUDE.md,Maintenance|Maintenance|Maintenance,Maintenance,0.0,0.0,0.0,0.44444444444444453
80032e0940d21bc042c068db85dce21911be7ada:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.22222222222222232
8033a5e199185c8c62513c7df26bc35bf7a3ff9c:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.3666666666666667
804778312b109bd623a7f3e119c933a444fe2a4a:CLAUDE.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.33333333333333337
80a5ad77dfc54e8163f6105c56bedd2c93a7076b:AGENTS.md,Development Process|Conf.&Env.|Build and Run,Build and Run,1.584962500721156,1.0,0.6666666666666667,0.5
80b39f044569e017fd676eb51064f795799314b6:CLAUDE.md,System Overview|System Overview|System Overview,System Overview,0.0,0.0,0.0,0.7666666666666667
80cb187b1b93510cf227a6271e9b6ebb50d779b0:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.33333333333333337
80e0b3eb5d6d19ff7e090261d5f4ca9ecf58d158:CLAUDE.md,System Overview|Documentation|System Overview,System Overview,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
80f36f76ecc3204ccf1a8ab169fd0b9192137925:AGENTS.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.33333333333333337
8116742483ba0b4bb858e96ba83c1b3724c291ec:CLAUDE.md,Security|Security|Security,Security,0.0,0.0,0.0,0.33333333333333337
8142b1455ba682c6cdba4b8cbf36444e39fb7897:AGENTS.md,Testing|Build and Run|Testing,Testing,0.9182958340544896,0.579380164285695,0.33333333333333337,0.44444444444444453
8144f9d4f2e088424fb05068ce163736cc76c644:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.33333333333333337
81a1005a8529797afc98540ff4d1798d93a13f13:CLAUDE.md,AI Integration|AI Integration|Security,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
8207a929d3c5234997f22391612ab5802ec80f35:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
820fb004508791393d63da7cf5748d448a803cb8:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.11111111111111105
822815785b7ad8b78d4341019e37071ed92a6ad8:CLAUDE.md,Debugging|Testing|Testing,Testing,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
824d4fbb80ea86bdac0b26fecee3093354b924b8:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.44444444444444453
825487b3f5c1a26ca481efe1527d06a32d9e7b52:CLAUDE.md,Debugging|AI Integration|Build and Run,AI Integration,1.584962500721156,1.0,0.6666666666666667,0.41666666666666663
826d8f027b6a3e5e8bcaba392074b4cbf496a21a:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.0
82d7c42fac1b2197c2761c012db58084513f77dd:CLAUDE.md,Conf.&Env.|Build and Run|Conf.&Env.,Conf.&Env.,0.9182958340544896,0.579380164285695,0.33333333333333337,0.22222222222222232
8385ca2eb33d648e1b7145494dc327610d49641b:AGENTS.md,DevOps|DevOps|DevOps,DevOps,0.0,0.0,0.0,0.33333333333333337
83a2ea566e1ed66760090b1fbdf240528740038c:CLAUDE.md,Performance|Performance|Performance,Performance,0.0,0.0,0.0,0.33333333333333337
83b64fd3517223d11ae0fc65264f9ed84d9a0be1:CLAUDE.md,System Overview|Impl. Details|System Overview,System Overview,0.9182958340544896,0.579380164285695,0.33333333333333337,0.7222222222222223
83e0845521f8d07aacc653af85a22a134f2419ac:CLAUDE.md,Impl. Details|AI Integration|Impl. Details,Impl. Details,0.9182958340544896,0.579380164285695,0.33333333333333337,0.7222222222222223
84826f2326179483b5a3946d7b2a0f933d881057:CLAUDE.md,Architecture|System Overview|System Overview,System Overview,0.9182958340544896,0.579380164285695,0.33333333333333337,0.3047619047619047
850161d24d36144af0ab09b251b639268f2f69b3:CLAUDE.md,Impl. Details|Impl. Details|Maintenance,Impl. Details,0.9182958340544896,0.579380164285695,0.33333333333333337,0.0
852baaf1e848a13c8c2fa3b654056500755b80b5:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.16666666666666663
855e26051f56f35b9d681637ed6bcf61713b0544:AGENTS.md,Build and Run|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
855e72f7b93a2ebfee6370bb59af34cf89df012c:CLAUDE.md,Architecture|Architecture|Architecture,Architecture,0.0,0.0,0.0,0.5833333333333333
856eab0010521ad6065ecd3ed86d142b3fc971fa:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
85a69a8fe56d92e85062f7963a923c4743c5f35a:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.5555555555555556
860a8682546f7dd733677cd8f8da5d5bfff0d1ea:CLAUDE.md,Documentation|Documentation|Build and Run,Documentation,0.9182958340544896,0.579380164285695,0.33333333333333337,0.7666666666666667
86411f0b39753b202db6fdab5a164f9ae5709b2a:AGENTS.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
86bb345942fe8286dfd2451aeeb4688d858dc625:CLAUDE.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.33333333333333337
86e67b003d5b7d58ebd533302c43edb8b01110f4:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.0
874bc8f6b2a5f51f901953d748070e1b50928b8d:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.0
87661fbc95c7b0ae380988b63a2047e90f135458:CLAUDE.md,AI Integration|Documentation|Documentation,Documentation,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5555555555555556
8774e79263523126f17173e1e39d6b647e81a975:CLAUDE.md,Documentation|Documentation|Documentation,Documentation,0.0,0.0,0.0,0.33333333333333337
87ae26bd837c61714b82e788037aa76ffe0a875d:AGENTS.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.33333333333333337
87c5a6e96954aeabaf8ac658261ac1fde417871a:CLAUDE.md,System Overview|AI Integration|Impl. Details,AI Integration,1.584962500721156,1.0,0.6666666666666667,1.0
883c2d4f6d0a8c8de1e648d20cb3ad0b0c66f5a9:AGENTS.md,Conf.&Env.|Build and Run|Conf.&Env.,Conf.&Env.,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
884a2f14fd659fd63be32df9a16a04c34530d364:CLAUDE.md,Build and Run|AI Integration|AI Integration,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6666666666666667
88844cbea362bcfdf74b59c7790bb58257aad2f2:AGENTS.md,System Overview|System Overview|System Overview,System Overview,0.0,0.0,0.0,0.0
892e5bb0409bc5b28d6d0f75fd2138f312e88337:CLAUDE.md,Testing|Testing|Impl. Details,Testing,0.9182958340544896,0.579380164285695,0.33333333333333337,0.45000000000000007
89c2e24c41ce78e0909247ad0191f6afd4ddfd8b:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.33333333333333337
89dedae531d5620a1ec66c7903bedf9e6ba88971:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
8a10a6f6dad54d81098b40630d5ebc7b8572b984:CLAUDE.md,DevOps|DevOps|System Overview,DevOps,0.9182958340544896,0.579380164285695,0.33333333333333337,0.4
8a9515da0d2f2ed82e2abef440e99dc4e7940189:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.5555555555555556
8a9f6c7cb68ccf972f17d3c585fad81e1451af67:CLAUDE.md,Architecture|Impl. Details|Architecture,Architecture,0.9182958340544896,0.579380164285695,0.33333333333333337,0.0
8aa9671b3ef52baf38d88fa8b723a11e83b97182:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.33333333333333337
8ad6afa0e06de8398910b182fd6bd508c29b8972:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
8b64273c53f75dc72eac2b9a1cf2d93dfa2c6359:CLAUDE.md,System Overview|Architecture|Impl. Details,Architecture,1.584962500721156,1.0,0.6666666666666667,0.33333333333333337
8bb08a326c2ee93aa827e83f328b9d924f1213c6:CLAUDE.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.5
8bdd49d57dd0689a1887f0dedba1a95ee3b16220:CLAUDE.md,Development Process|Build and Run|Build and Run,Build and Run,0.9182958340544896,0.579380164285695,0.33333333333333337,0.24444444444444446
8c4006d0609d13388760d516b3b71b11c15d3cc6:AGENTS.md,Impl. Details|Impl. Details|Impl. Details,Impl. Details,0.0,0.0,0.0,0.0
8c9b5fb09129439a9a962356f52eaf90ec23ef29:CLAUDE.md,Impl. Details|Architecture|Impl. Details,Impl. Details,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5277777777777779
8cce63acf41a49aae352a2456f21bb45f4967f01:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.33333333333333337
8ced335c73f2220fa79a9393a7dcc49747612b65:CLAUDE.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
8d353d8d06395c7063d49f02793b45764555c0d9:AGENTS.md,Conf.&Env.|Conf.&Env.|Conf.&Env.,Conf.&Env.,0.0,0.0,0.0,0.33333333333333337
8d4ad68ed39340c2bbdd41cf6d2bb538dd467144:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
8e3677a9fd544236e7e1ff36852f985f44cb62dd:AGENTS.md,Conf.&Env.|Build and Run|Conf.&Env.,Conf.&Env.,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
8e41e50654b23e89684dd590e35276a4b5f380ef:AGENTS.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.22222222222222232
8e86a924aa552b34d2eaa7213ad4c12d65425291:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.5833333333333333
8e8b6d988a6fdab3cfa7cf52ec811f5bfe79b4cb:AGENTS.md,Testing|Testing|Testing,Testing,0.0,0.0,0.0,0.33333333333333337
8f0593f23409e86b130bf2ad98f652487509bb88:CLAUDE.md,Development Process|AI Integration|AI Integration,AI Integration,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6666666666666667
8f9f68db9287410a3946990e2104757ebdf2eac2:CLAUDE.md,System Overview|Maintenance|System Overview,System Overview,0.9182958340544896,0.579380164285695,0.33333333333333337,0.5777777777777777
8fc170e629bc2d048a887387ad6c5404b52e44aa:AGENTS.md,Conf.&Env.|Build and Run|Conf.&Env.,Conf.&Env.,0.9182958340544896,0.579380164285695,0.33333333333333337,0.33333333333333337
900f001d2d7e9379672bee3ac99e2344f6838aaf:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
9015c926a1882e4ae9db667ae21616b29b57ae2f:AGENTS.md,DevOps|DevOps|DevOps,DevOps,0.0,0.0,0.0,0.0
916e71801c42d4fbd2537fb3d8599346f381bb67:AGENTS.md,AI Integration|AI Integration|AI Integration,AI Integration,0.0,0.0,0.0,0.0
92729fc9d4035e161eed62f9345ff5e301eb0a48:CLAUDE.md,Testing|Build and Run|Testing,Testing,0.9182958340544896,0.579380164285695,0.33333333333333337,0.6666666666666667
9274acbc0ad8e222f9bdf4e297aca8dcee2e9b8e:CLAUDE.md,Build and Run|Build and Run|Build and Run,Build and Run,0.0,0.0,0.0,0.0
930641668ece37601c01441e574aae358ab397ee:AGENTS.md,DevOps|DevOps|DevOps,DevOps,0.0,0.0,0.0,0.22222222222222232
